occurrenceID,scientificName,chineseName,decimalLatitude,decimalLongitude,eventDate,year,season,samplingProtocol,dataSource,sourceCode
ODB:bio:occ:56218,Aseraggodes kobensis,可勃櫛鱗鰨,28.2478,123.1069,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56162,Ostorhinchus kiensis,中線鸚天竺鯛,28.2478,123.1069,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56143,Jaydia carinatus,斑鰭銀口天竺鯛,28.2478,123.1069,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56079,Amblychaeturichthys hexanema,六絲鈍尾鰕虎,28.2478,123.1069,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56051,Acropoma japonicum,日本發光鯛,28.2478,123.1069,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57190,Trichiurus lepturus,白帶魚,28.6313,122.1743,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56692,Lepidotrigla hime,姬鱗角魚,28.6313,122.1743,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56648,Larimichthys polyactis,小黃魚,28.6313,122.1743,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56346,Chelidonichthys spinosus,棘黑角魚,28.6313,122.1743,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56078,Amblychaeturichthys hexanema,六絲鈍尾鰕虎,28.6313,122.1743,2010-07-09,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57178,Trachinocephalus myops,準大頭狗母魚,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57150,Parascombrops philippinensis,菲律賓擬鯥,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57067,Pseudorhombus pentophthalmus,五眼斑鮃,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56922,Pennahia macrocephalus,大頭白姑魚,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56915,Pennahia argentata,白姑魚,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56830,Neobythites sivicola,黑潮新鼬魚,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56788,Minous monodactylus,單指虎鮋,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56593,Johnius distinctus,鱗鰭叫姑魚,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56455,Cynoglossus interruptus,斷線舌鰨,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56360,Chelidonichthys spinosus,棘黑角魚,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56337,Champsodon snyderi,斯氏鱷齒魚,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56238,Atrobucca nibe,黑䱛,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56171,Ostorhinchus kiensis,中線鸚天竺鯛,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56098,Amblychaeturichthys hexanema,六絲鈍尾鰕虎,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56053,Acropoma japonicum,日本發光鯛,26.5968,121.7295,2013-07-10,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57217,Upeneus japonicus,日本緋鯉,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57179,Trachinocephalus myops,準大頭狗母魚,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57173,Thamnaconus hypargyreus,圓腹短角單棘魨,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57162,Synodus macrops,大目狗母魚,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57132,Suggrundus meerdervoortii,大眼牛尾魚,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57066,Pseudorhombus pentophthalmus,五眼斑鮃,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56889,Parapterois heterura,異尾擬蓑鮋,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56732,Lepidotrigla nana,,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56713,Lepidotrigla japonica,日本鱗角魚,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56545,Gnathophis nystromi,,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56535,Fistularia petimba,鱗馬鞭魚,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56529,Erisphex pottii,絨鮋,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56454,Cynoglossus interruptus,斷線舌鰨,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56392,Crossorhombus kobensis,高本纓鮃,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56336,Champsodon snyderi,斯氏鱷齒魚,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56246,Bathycallionymus kaianus,基島深水䲗,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56057,Aesopia cornuta,角鰨,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56046,Acanthaphritis barbata,鬚棘吻魚,26.2555,122.6524,2013-07-09,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57254,Zeus faber,日本的鯛,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57216,Upeneus japonicus,日本緋鯉,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57130,Stephanolepis cirrhifer,絲背冠鱗單棘魨,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57094,Repomucenus virgis,處女斜棘䲗,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56986,Psettina gigantea,長鰜鮃,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56931,Plagiopsetta glossa,舌形斜頜鰈,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56879,Parapercis sexfasciata,六帶擬鱸,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56731,Lepidotrigla kishinouyi,岸上氏鱗角魚,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56699,Lepidotrigla hime,姬鱗角魚,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56580,Hoplichthys gilberti,吉氏針鯒,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56552,Gymnothorax reticularis,,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56365,Chelidoperca margaritifera,,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56359,Chelidonichthys spinosus,棘黑角魚,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56335,Champsodon snyderi,斯氏鱷齒魚,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56230,Aseraggodes kobensis,可勃櫛鱗鰨,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56170,Ostorhinchus kiensis,中線鸚天竺鯛,29.2624,126.3263,2013-07-04,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57253,Zeus faber,日本的鯛,27.4702,125.1223,2013-07-03,2013,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57096,Rhinobatos schlegelii,薛氏琵琶鱝,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57008,Psettina tosana,土佐鰜鮃,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56707,Lepidotrigla japonica,日本鱗角魚,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56568,Hime japonica,日本姬魚,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56386,Crossorhombus kobensis,高本纓鮃,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56345,Chelidonichthys kumu,,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56315,Champsodon snyderi,斯氏鱷齒魚,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56288,Repomucenus huguenini,,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56241,Bathycallionymus kaianus,基島深水䲗,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56040,Acanthaphritis barbata,鬚棘吻魚,26.2368,122.6397,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56910,Pennahia argentata,白姑魚,26.6041,121.7164,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56821,Neobythites sivicola,黑潮新鼬魚,26.6041,121.7164,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56600,Johnius grypotus,,26.6041,121.7164,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56556,Hapalogenys analis,臀斑髭鯛,26.6041,121.7164,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56464,Cynoglossus robustus,寬體舌鰨,26.6041,121.7164,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56077,Amblychaeturichthys hexanema,六絲鈍尾鰕虎,26.6041,121.7164,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56050,Acropoma japonicum,日本發光鯛,26.6041,121.7164,2010-07-08,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56584,Hoplichthys langsdorfii,郎氏針鯒,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56508,Erisphex pottii,絨鮋,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56477,Dentex tumifrons,,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56426,Cynoglossus interruptus,斷線舌鰨,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56363,Chelidoperca hirundinacea,燕赤鮨,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56311,Champsodon snyderi,斯氏鱷齒魚,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56273,Coelorinchus multispinulosus,多棘腔吻鱈,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56215,Aseraggodes kobensis,可勃櫛鱗鰨,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56158,Ostorhinchus kiensis,中線鸚天竺鯛,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56072,Amblychaeturichthys hexanema,六絲鈍尾鰕虎,29.2524,126.049,2010-04-19,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57230,Pseudaesopia japonica,日本擬鰨,29.7145,125.2914,2010-04-18,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:56601,Johnius grypotus,,31.0911,122.6969,2010-07-13,2010,summer,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57165,Tarphops elegans,,29.7145,125.2914,2010-04-18,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57102,Rogadius patriciae,帕氏倒棘牛尾魚,29.7145,125.2914,2010-04-18,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
ODB:bio:occ:57050,Pseudorhombus pentophthalmus,五眼斑鮃,29.7145,125.2914,2010-04-18,2010,spring,,"Ocean Data Bank, National Science and Technology Council, Taiwan. https://doi.org/10.5281/zenodo.7512112. Accessed 04/07/2025 from https://api.odb.ntu.edu.tw/ecoapi. v1.5.",odb
